timestamp_c,timestamp_p,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.length,data.len,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.wep.key,time_since_last_packet,mid,x,y,z,pitch,roll,yaw,vgx,vgy,vgz,tof,h,battery,barometer,agx,agy,agz,class
30946.58007,30945.21717,151.0,227.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,97.0,2048.0,20.0,193.0,95.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,173.0,165.0,2.0,8.0,0.0,0.0,0.0,0.0,3.110487,0,0,0,0,0,0,0,0,0,0,6,70,63,19725.0,0,0,0,benign
30946.58007,30945.74435,151.0,227.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,97.0,2048.0,20.0,193.0,95.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,173.0,165.0,2.0,8.0,0.0,0.0,0.0,0.0,3.110487,0,0,0,0,0,0,0,0,0,0,7,70,63,19720.0,0,0,0,benign
30946.58007,30946.27457,151.0,227.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,97.0,2048.0,20.0,193.0,95.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,173.0,165.0,2.0,8.0,0.0,0.0,0.0,0.0,3.110487,0,0,0,0,0,0,0,0,0,0,7,70,63,19719.0,0,0,0,benign
30946.78598,30946.80401,166.0,74.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,2048.0,20.0,40.0,98.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,20.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,0.00019,0,0,0,0,0,0,0,0,0,0,8,70,63,19721.0,0,0,0,benign
30947.07242,30947.31967,176.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.084354,0,0,0,0,0,0,0,0,0,0,8,70,63,19720.0,0,0,0,benign
30947.07242,30947.84744,176.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.084354,0,0,0,0,0,0,0,0,0,0,9,70,63,19724.0,0,0,0,benign
30947.07242,30948.37503,176.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.084354,0,0,0,0,0,0,0,0,0,0,9,70,63,19722.0,0,0,0,benign
30950.14414,30948.89165,193.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.071715,0,0,0,0,0,0,0,0,0,0,10,70,63,19728.0,0,0,0,benign
30950.14414,30949.46377,193.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.071715,0,3,0,0,-8,0,0,0,0,0,10,70,63,19724.0,0,0,0,benign
30950.14414,30949.99037,193.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.071715,0,2,0,0,0,0,0,0,0,0,11,70,63,19728.0,0,0,0,benign
30950.60931,30950.58182,215.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,144.0,2048.0,20.0,195.0,142.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,0.101976,0,2,0,0,-1,-1,0,0,0,0,11,70,63,19721.0,0,0,0,benign
30950.60931,30951.10037,215.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,144.0,2048.0,20.0,195.0,142.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,0.101976,0,2,0,0,-1,0,0,0,0,0,12,70,63,19714.0,0,0,0,benign
30950.60931,30951.61131,215.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,144.0,2048.0,20.0,195.0,142.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,0.101976,0,2,0,0,-1,-1,0,0,0,0,12,70,63,19717.0,0,0,0,benign
30953.43337,30952.14109,222.0,62.0,1.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,178.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.82406,0,1,-1,0,0,-1,0,0,0,0,13,70,63,19718.0,0,0,0,benign
30953.43337,30952.66939,222.0,62.0,1.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,178.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.82406,0,0,0,0,0,0,0,0,0,0,14,70,63,19721.0,0,0,0,benign
30953.43337,30953.18747,222.0,62.0,1.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,178.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.82406,0,0,0,0,0,0,0,0,0,0,14,70,63,19727.0,0,0,0,benign
30953.71973,30953.71935,232.0,231.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,182.0,2048.0,20.0,197.0,179.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,0.281094,0,0,0,0,0,-1,0,0,0,0,15,70,63,19727.0,0,0,0,benign
30954.13759,30954.24844,251.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.009609,0,4,0,0,0,0,0,0,0,0,15,70,63,19726.0,0,0,0,benign
30954.13759,30954.79265,251.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.009609,0,2,0,0,-1,-1,0,0,0,0,16,70,63,19719.0,0,0,0,benign
30954.13759,30955.33628,251.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.009609,0,2,0,0,-1,-1,0,0,0,0,16,70,63,19721.0,0,0,0,benign
30957.2895,30955.86315,265.0,233.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,222.0,2048.0,20.0,199.0,219.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,179.0,171.0,2.0,8.0,0.0,0.0,0.0,0.0,3.151911,0,2,0,0,-1,-1,0,0,0,0,17,70,63,19720.0,0,0,0,benign
30957.2895,30956.42377,265.0,233.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,222.0,2048.0,20.0,199.0,219.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,179.0,171.0,2.0,8.0,0.0,0.0,0.0,0.0,3.151911,0,2,0,0,-1,-1,0,0,0,0,17,70,63,19721.0,0,0,0,benign
30957.2895,30956.95335,265.0,233.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,222.0,2048.0,20.0,199.0,219.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,179.0,171.0,2.0,8.0,0.0,0.0,0.0,0.0,3.151911,0,2,-1,0,-1,-1,0,0,0,0,18,70,63,19727.0,0,0,0,benign
30957.4939,30957.49358,275.0,234.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,224.0,2048.0,20.0,200.0,221.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,180.0,172.0,2.0,8.0,0.0,0.0,0.0,0.0,0.032118,0,0,0,0,0,0,0,0,0,0,18,70,63,19735.0,0,0,0,benign
30957.72164,30958.02041,288.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.023795,0,0,0,0,-1,0,0,0,0,0,19,70,63,19728.0,0,0,0,benign
30957.72164,30958.53257,288.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.023795,0,-1,0,0,7,-5,0,0,0,0,19,70,63,19729.0,0,0,0,benign
30957.72164,30959.05519,288.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.023795,0,-2,-2,0,-1,0,0,0,0,0,20,70,63,19726.0,0,0,0,benign
30960.88805,30959.58459,309.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,163.0,2048.0,20.0,52.0,39977.0,64.0,128.0,6.0,2.0,3.0,53506.0,53.0,889059147.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.16641,0,-1,-1,0,-1,0,0,0,0,0,20,70,63,19728.0,0,0,0,benign
30960.88805,30960.1026,309.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,163.0,2048.0,20.0,52.0,39977.0,64.0,128.0,6.0,2.0,3.0,53506.0,53.0,889059147.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.16641,0,0,-1,0,-1,0,0,0,0,0,21,70,63,19726.0,0,0,0,benign
30960.88805,30960.63046,309.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,163.0,2048.0,20.0,52.0,39977.0,64.0,128.0,6.0,2.0,3.0,53506.0,53.0,889059147.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.16641,0,0,0,0,0,1,0,0,0,0,22,70,63,19720.0,0,0,0,benign
30961.16533,30961.1616,326.0,64.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,268.0,2048.0,20.0,30.0,265.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,10.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.050469,0,0,0,0,0,0,0,0,0,0,22,70,63,19733.0,0,0,0,benign
30961.32415,30961.68468,336.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,165.0,2048.0,20.0,52.0,39979.0,64.0,128.0,6.0,2.0,3.0,51224.0,53.0,1527862577.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.005577,0,0,0,0,0,-1,0,0,0,0,23,70,63,19728.0,0,0,0,benign
30961.32415,30962.21831,336.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,165.0,2048.0,20.0,52.0,39979.0,64.0,128.0,6.0,2.0,3.0,51224.0,53.0,1527862577.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.005577,0,4,0,0,-3,0,0,0,0,0,23,70,63,19722.0,0,0,0,benign
30961.32415,30962.74931,336.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,165.0,2048.0,20.0,52.0,39979.0,64.0,128.0,6.0,2.0,3.0,51224.0,53.0,1527862577.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.005577,0,2,0,0,0,-1,0,0,0,0,24,70,63,19730.0,0,0,0,benign
30964.4313,30963.28243,357.0,231.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,306.0,2048.0,20.0,197.0,302.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,3.107149,0,2,0,0,-1,-1,0,0,0,0,24,70,63,19723.0,0,0,0,benign
30964.4313,30963.8125,357.0,231.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,306.0,2048.0,20.0,197.0,302.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,3.107149,0,2,0,0,-1,-1,0,0,0,0,25,70,63,19733.0,0,0,0,benign
30964.4313,30964.3384,357.0,231.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,306.0,2048.0,20.0,197.0,302.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,3.107149,0,2,-1,0,-1,-1,0,0,0,0,25,70,63,19732.0,0,0,0,benign
30964.83869,30964.85253,380.0,233.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,312.0,2048.0,20.0,199.0,308.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,179.0,171.0,2.0,8.0,0.0,0.0,0.0,0.0,0.051294,0,1,-1,0,0,-1,0,0,0,0,26,70,63,19725.0,0,0,0,benign
30965.36056,30965.36973,388.0,231.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,317.0,2048.0,20.0,197.0,313.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,0.004866,0,0,0,0,0,0,0,0,0,0,26,70,63,19732.0,0,0,0,benign
30965.36056,30965.91711,388.0,231.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,317.0,2048.0,20.0,197.0,313.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,0.004866,0,0,-1,0,-1,-1,0,0,0,0,27,70,63,19732.0,0,0,0,benign
30965.36056,30966.44421,388.0,231.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,317.0,2048.0,20.0,197.0,313.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,177.0,169.0,2.0,8.0,0.0,0.0,0.0,0.0,0.004866,0,0,-1,0,0,-1,0,0,0,0,27,70,63,19735.0,0,0,0,benign
30968.05127,30966.95987,401.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,350.0,2048.0,20.0,195.0,346.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,2.690718,0,0,0,0,0,1,0,0,0,0,28,70,63,19739.0,0,0,0,benign
30968.05127,30967.46801,401.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,350.0,2048.0,20.0,195.0,346.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,2.690718,0,0,0,0,0,0,16,0,0,0,28,70,63,19730.0,0,0,0,benign
30968.05127,30967.99161,401.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,350.0,2048.0,20.0,195.0,346.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,2.690718,0,0,0,0,0,-1,54,0,0,0,29,70,63,19729.0,0,0,0,benign
30968.48297,30968.52017,432.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,185.0,2048.0,20.0,52.0,17393.0,64.0,128.0,6.0,2.0,2.0,59672.0,53.0,3348207114.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.009574,0,0,0,0,0,0,84,0,0,0,29,70,63,19737.0,0,0,0,benign
30968.48297,30969.04759,432.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,185.0,2048.0,20.0,52.0,17393.0,64.0,128.0,6.0,2.0,2.0,59672.0,53.0,3348207114.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.009574,0,0,0,0,0,0,114,0,0,0,30,70,63,19732.0,0,0,0,benign
30968.48297,30969.57397,432.0,86.0,2.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,185.0,2048.0,20.0,52.0,17393.0,64.0,128.0,6.0,2.0,2.0,59672.0,53.0,3348207114.0,0.0,32.0,2.0,64240.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.009574,0,0,0,0,0,0,142,0,0,0,30,70,63,19741.0,0,0,0,benign
30971.57024,30970.10669,445.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,390.0,2048.0,20.0,41.0,386.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,3.087266,0,0,0,0,0,0,172,0,0,0,31,70,63,19733.0,0,0,0,benign
30971.57024,30970.64625,445.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,390.0,2048.0,20.0,41.0,386.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,3.087266,0,0,0,0,0,0,177,0,0,0,32,70,63,19733.0,0,0,0,benign
30971.57024,30971.17131,445.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,390.0,2048.0,20.0,41.0,386.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,3.087266,0,0,0,0,0,0,178,0,0,0,32,70,63,19728.0,0,0,0,benign
30971.67664,30971.70033,460.0,232.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,393.0,2048.0,20.0,198.0,389.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,178.0,170.0,2.0,8.0,0.0,0.0,0.0,0.0,0.002336,0,0,0,0,0,0,178,0,0,0,33,70,63,19733.0,0,0,0,benign
30972.39084,30972.231,486.0,235.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,400.0,2048.0,20.0,201.0,396.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,181.0,173.0,2.0,8.0,0.0,0.0,0.0,0.0,0.333482,0,0,0,0,-7,0,178,0,0,0,33,70,63,19733.0,0,0,0,benign
30972.39084,30972.75942,486.0,235.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,400.0,2048.0,20.0,201.0,396.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,181.0,173.0,2.0,8.0,0.0,0.0,0.0,0.0,0.333482,0,-4,0,0,2,0,178,0,0,0,34,70,63,19738.0,0,0,0,benign
30972.39084,30973.29039,486.0,235.0,3.0,320.0,0.0,1.0,0.0,1.0,0.0,0.0,400.0,2048.0,20.0,201.0,396.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,181.0,173.0,2.0,8.0,0.0,0.0,0.0,0.0,0.333482,0,-2,0,0,0,0,178,0,0,0,34,70,63,19735.0,0,0,0,benign
30975.14,30973.81798,500.0,230.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,434.0,2048.0,20.0,196.0,428.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,176.0,168.0,2.0,8.0,0.0,0.0,0.0,0.0,2.749155,0,-2,0,0,0,0,178,0,0,0,35,70,63,19736.0,0,0,0,benign
30975.14,30974.34841,500.0,230.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,434.0,2048.0,20.0,196.0,428.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,176.0,168.0,2.0,8.0,0.0,0.0,0.0,0.0,2.749155,0,-2,0,0,0,-2,178,0,0,0,35,70,63,19741.0,0,0,0,benign
30975.14,30974.87625,500.0,230.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,434.0,2048.0,20.0,196.0,428.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,176.0,168.0,2.0,8.0,0.0,0.0,0.0,0.0,2.749155,0,-1,0,0,4,1,179,0,0,0,36,70,63,19741.0,0,0,0,benign
30975.344,30975.39038,512.0,229.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,436.0,2048.0,20.0,195.0,430.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,175.0,167.0,2.0,8.0,0.0,0.0,0.0,0.0,0.004483,0,0,0,0,0,0,178,0,0,0,36,70,63,19737.0,0,0,0,benign
30975.54807,30975.92058,522.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,439.0,2048.0,20.0,41.0,433.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.000125,0,1,0,0,0,0,178,0,0,0,37,70,63,19738.0,0,0,0,benign
30975.54807,30976.45116,522.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,439.0,2048.0,20.0,41.0,433.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.000125,0,0,0,0,0,0,178,0,0,0,37,70,63,19737.0,0,0,0,benign
30975.54807,30976.99967,522.0,75.0,3.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,439.0,2048.0,20.0,41.0,433.0,0.0,255.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.0,21.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.000125,0,0,0,0,0,-1,178,0,0,0,38,70,63,19737.0,0,0,0,benign
30978.71335,30977.52864,596.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.165272,0,-2,0,0,-8,0,178,0,0,0,38,70,63,19739.0,0,0,0,benign
30978.71335,30978.05401,596.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.165272,0,-2,0,0,0,-1,178,0,0,0,39,70,63,19745.0,0,0,0,benign
30978.71335,30978.56833,596.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.165272,0,-2,0,0,-1,0,178,0,0,0,39,70,63,19746.0,0,0,0,benign
30979.12308,30979.11579,615.0,26.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.016008,0,-2,0,0,0,-1,178,0,0,0,40,70,63,19741.0,0,0,0,benign
